BIEN;CÓDIGO INSTITUCIONAL;CÓDIGO SENESCYT;CLASE DE BIEN;MODELO ;SERIE;MARCA;ESTADO;UBICACIÓN;RESPONSABLE INSTITUCIONAL;NRO. DE ACTA ENTREGA DE RECEPCION;OBSERVACIONES;NRO. DE ACTA DE CONSTATACIÓN FÍSICA;VALOR;COLOR;MATERIAL
MESA PUPITRE BEIGE;INT-B-EO-M0527;15901320000-30002602;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4317;N/A;BUENO;AULA 18;ING. MARTÍN LUZÓN;0;0;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0528;15901320000-30002652;MUEBLES Y ENSERES;N/A;0;N/A;BUENO;AULA 18;ING. MARTÍN LUZÓN;0;0;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0529;15901320000-30002638;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4353;N/A;BUENO;AULA 18;ING. MARTÍN LUZÓN;0;0;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0530;15901320000-30002637;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4352;N/A;BUENO;AULA 18;ING. MARTÍN LUZÓN;0;0;0;0;0;0
MESA PUPITRE BEIGE;0;15901320000-30002607;MUEBLES Y ENSERES;N/A;0;N/A;BUENO;AULA 18;ING. MARTÍN LUZÓN;0;0;0;0;0;0
MESA PUPITRE BEIGE;0;15901320000-30002608;MUEBLES Y ENSERES;N/A;0;N/A;BUENO;AULA 18;ING. MARTÍN LUZÓN;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0222;15901320000-29410663;MUEBLES Y ENSERES;N/A;0;N/A;BUENO;AULA 18;ING. MARTÍN LUZÓN;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0223;15901320000-29410656;MUEBLES Y ENSERES;N/A;S/SSILLA912;N/A;BUENO;AULA 18;ING. MARTÍN LUZÓN;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0224;15901320000-29410674;MUEBLES Y ENSERES;N/A;S/SSILLA930;N/A;BUENO;AULA 18;ING. MARTÍN LUZÓN;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0225;15901320000-29410659;MUEBLES Y ENSERES;N/A;S/SSILLA915;N/A;BUENO;AULA 18;ING. MARTÍN LUZÓN;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0226;15901320000-29410675;MUEBLES Y ENSERES;N/A;S/SSILLA931;N/A;BUENO;AULA 18;ING. MARTÍN LUZÓN;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0228;15901320000-29410673;MUEBLES Y ENSERES;N/A;S/SSILLA929;N/A;BUENO;AULA 18;ING. MARTÍN LUZÓN;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0229;15901320000-29410702;MUEBLES Y ENSERES;N/A;S/SSILLA958;N/A;BUENO;AULA 18;ING. MARTÍN LUZÓN;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0230;15901320000-29410701;MUEBLES Y ENSERES;N/A;S/SSILLA957;N/A;BUENO;AULA 18;ING. MARTÍN LUZÓN;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0231;15901320000-29410664;MUEBLES Y ENSERES;N/A;S/SSILLA920;N/A;BUENO;AULA 18;ING. MARTÍN LUZÓN;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0232;15901320000-29410671;MUEBLES Y ENSERES;N/A;S/SSILLA927;N/A;BUENO;AULA 18;ING. MARTÍN LUZÓN;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0233;15901320000-29410662;MUEBLES Y ENSERES;N/A;S/SSILLA918;N/A;BUENO;AULA 18;ING. MARTÍN LUZÓN;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0242;15901320000-29410660;MUEBLES Y ENSERES;N/A;S/SSILLA916;N/A;BUENO;AULA 18;ING. MARTÍN LUZÓN;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0243;15901320000-29410679;MUEBLES Y ENSERES;N/A;S/SSILLA935;N/A;BUENO;AULA 18;ING. MARTÍN LUZÓN;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0248;15901320000-29410669;MUEBLES Y ENSERES;N/A;S/SSILLA925;N/A;BUENO;AULA 18;ING. MARTÍN LUZÓN;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0249;15901320000-29410666;MUEBLES Y ENSERES;N/A;S/SSILLA922;N/A;BUENO;AULA 18;ING. MARTÍN LUZÓN;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0250;15901320000-29410655;MUEBLES Y ENSERES;N/A;S/SSILLA911;N/A;BUENO;AULA 18;ING. MARTÍN LUZÓN;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0251;15901320000-29410657;MUEBLES Y ENSERES;N/A;S/SSILLA913;N/A;BUENO;AULA 18;ING. MARTÍN LUZÓN;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0252;15901320000-29410676;MUEBLES Y ENSERES;N/A;S/SSILLA932;N/A;BUENO;AULA 18;ING. MARTÍN LUZÓN;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0253;15901320000-29410736;MUEBLES Y ENSERES;N/A;S/SSILLA992;N/A;BUENO;AULA 18;ING. MARTÍN LUZÓN;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0271;15901320000-29410658;MUEBLES Y ENSERES;N/A;S/SSILLA914;N/A;BUENO;AULA 18;ING. MARTÍN LUZÓN;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0272;15901320000-29410665;MUEBLES Y ENSERES;N/A;S/SSILLA921;N/A;BUENO;AULA 18;ING. MARTÍN LUZÓN;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0273;15901320000-29410703;MUEBLES Y ENSERES;N/A;S/SSILLA959;N/A;BUENO;AULA 18;ING. MARTÍN LUZÓN;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0274;15901320000-29410668;MUEBLES Y ENSERES;N/A;S/SSILLA924;N/A;BUENO;AULA 18;ING. MARTÍN LUZÓN;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0421;15901320000-29410653;MUEBLES Y ENSERES;N/A;S/SSILLA909;N/A;BUENO;AULA 18;ING. MARTÍN LUZÓN;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0276;15901320000-29410670;MUEBLES Y ENSERES;N/A;S/SSILLA926;N/A;BUENO;AULA 18;ING. MARTÍN LUZÓN;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0277;15901320000-29410735;MUEBLES Y ENSERES;N/A;S/SSILLA991;N/A;BUENO;AULA 18;ING. MARTÍN LUZÓN;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0278;15901320000-29410680;MUEBLES Y ENSERES;N/A;S/SSILLA936;N/A;BUENO;AULA 18;ING. MARTÍN LUZÓN;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0280;15901320000-29410683;MUEBLES Y ENSERES;N/A;S/SSILLA939;N/A;BUENO;AULA 18;ING. MARTÍN LUZÓN;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0281;15901320000-29410667;MUEBLES Y ENSERES;N/A;S/SSILLA923;N/A;BUENO;AULA 18;ING. MARTÍN LUZÓN;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0282;15901320000-29410682;MUEBLES Y ENSERES;N/A;S/SSILLA938;N/A;BUENO;AULA 18;ING. MARTÍN LUZÓN;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0283;15901320000-29410734;MUEBLES Y ENSERES;N/A;S/SSILLA990;N/A;BUENO;AULA 18;ING. MARTÍN LUZÓN;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0284;15901320000-29410686;MUEBLES Y ENSERES;N/A;0;N/A;BUENO;AULA 18;ING. MARTÍN LUZÓN;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0285;15901320000-29410678;MUEBLES Y ENSERES;N/A;S/SSILLA934;N/A;BUENO;AULA 18;ING. MARTÍN LUZÓN;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0286;15901320000-29410684;MUEBLES Y ENSERES;N/A;S/SSILLA941;N/A;BUENO;AULA 18;ING. MARTÍN LUZÓN;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0287;15901320000-29410672;MUEBLES Y ENSERES;N/A;S/SSILLA928;N/A;BUENO;AULA 18;ING. MARTÍN LUZÓN;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0288;15901320000-29410654;MUEBLES Y ENSERES;N/A;S/SSILLA910;N/A;BUENO;AULA 18;ING. MARTÍN LUZÓN;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0289;15901320000-29410661;MUEBLES Y ENSERES;N/A;S/SSILLA917;N/A;BUENO;AULA 18;ING. MARTÍN LUZÓN;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0292;15901320000-29410681;MUEBLES Y ENSERES;N/A;S/SSILLA938;N/A;BUENO;AULA 18;ING. MARTÍN LUZÓN;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0294;15901320000-29410687;MUEBLES Y ENSERES;N/A;S/SSILLA943;N/A;BUENO;AULA 18;ING. MARTÍN LUZÓN;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0296;15901320000-29410677;MUEBLES Y ENSERES;N/A;S/SSILLA933;N/A;BUENO;AULA 18;ING. MARTÍN LUZÓN;0;0;0;0;0;0
SILLA NEGRA;INT-CA-ME-S0168;N/A;MUEBLES Y ENSERES;N/A;N/A;N/A;BUENO;AULA 18;ING. MARTÍN LUZÓN;0;0;0;0;0;0
ESCRITORIO MIXTO MYM;INT-CA-ME-E0018;N/A;MUEBLES Y ENSERES;TRES SERVICIOS;N/A;N/A;BUENO;AULA 18;ING. MARTÍN LUZÓN;0;0;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-S0377;15901320000-30004352;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4396;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-S0412;15901320000-30004362;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4406;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-S0413;15901320000-30004361;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4405;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0469;15901320000-30002633;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4348;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0470;15901320000-30002616;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4331;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0518;15901320000-30002605;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4320;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0546;15901320000-30004366;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4410;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0547;15901320000-30004381;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4425;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0548;15901320000-30004384;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4428;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0549;15901320000-30004383;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4427;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0550;15901320000-30004365;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4409;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0552;15901320000-30004387;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4431;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0553;15901320000-30004388;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4432;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0554;15901320000-30004378;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4422;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0555;15901320000-30004376;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4420;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0556;15901320000-30004377;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4421;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0558;15901320000-30004367;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4411;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0559;15901320000-30004368;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4412;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0560;15901320000-30004370;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4414;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0561;15901320000-30004354;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4398;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0562;15901320000-30004375;MUEBLES Y ENSERES;N/A;0;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0563;15901320000-30004385;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4429;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0564;15901320000-30004382;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4426;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0565;15901320000-30004372;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4416;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0566;15901320000-30004360;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4404;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0567;15901320000-30004357;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4401;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0568;15901320000-30004356;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4400;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0569;15901320000-30004358;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4402;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0570;15901320000-30004364;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4408;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0574;15901320000-30004373;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4417;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0575;15901320000-30004374;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4418;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0577;15901320000-30004371;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4415;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0578;15901320000-30004386;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4430;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0579;15901320000-30004369;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4413;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0580;15901320000-30004353;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4397;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0581;15901320000-3004355;MUEBLES Y ENSERES;N/A;S/SSILLA1063;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0582;15901320000-30004380;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4424;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0227;15901320000-29410685;MUEBLES Y ENSERES;N/A;S/SSILLA941;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0240;15901320000-29410800;MUEBLES Y ENSERES;N/A;S/SSILLA1056;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0264;15901320000-29410804;MUEBLES Y ENSERES;N/A;S/SSILLA1060;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0265;15901320000-29410784;MUEBLES Y ENSERES;N/A;S/SSILLA1040;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0279;15901320000-29410652;MUEBLES Y ENSERES;N/A;S/SSILLA908;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0290;15901320000-29410802;MUEBLES Y ENSERES;N/A;S/SSILLA1058;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0299;15901320000-29410737;MUEBLES Y ENSERES;N/A;S/SSILLA993;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0311;15901320000-29410805;MUEBLES Y ENSERES;N/A;S/SSILLA1061;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0326;15901320000-29410794;MUEBLES Y ENSERES;N/A;S/SSILLA1050;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0356;15901320000-29410811;MUEBLES Y ENSERES;N/A;S/SSILLA1067;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0359;15901320000-29410814;MUEBLES Y ENSERES;N/A;S/SSILLA831;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0364;15901320000-29410810;MUEBLES Y ENSERES;N/A;S/SSILLA1066;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0365;15901320000-29410809;MUEBLES Y ENSERES;N/A;S/SSILLA1065;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0370;15901320000-29410778;MUEBLES Y ENSERES;N/A;S/SSILLA1034;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0373;15901320000-29410785;MUEBLES Y ENSERES;N/A;S/SSILLA1041;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0378;15901320000-29410779;MUEBLES Y ENSERES;N/A;S/SSILLA1035;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0379;15901320000-29410781;MUEBLES Y ENSERES;N/A;S/SSILLA1037;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0383;15901320000-29410813;MUEBLES Y ENSERES;N/A;S/SSILLA1069;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0385;15901320000-29410791;MUEBLES Y ENSERES;N/A;S/SSILLA1048;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0392;15901320000-29410807;MUEBLES Y ENSERES;N/A;S/SSILLA1063;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0393;15901320000-29410795;MUEBLES Y ENSERES;N/A;S/SSILLA1051;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0395;15901320000-29410801;MUEBLES Y ENSERES;N/A;S/SSILLA1057;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0396;15901320000-29410799;MUEBLES Y ENSERES;N/A;S/SSILLA1055;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0397;15901320000-29410793;MUEBLES Y ENSERES;N/A;S/SSILLA1049;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0406;15901320000-29410797;MUEBLES Y ENSERES;N/A;S/SSILLA1053;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0407;15901320000-29410796;MUEBLES Y ENSERES;N/A;S/SSILLA1052;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0408;15901320000-29410789;MUEBLES Y ENSERES;N/A;S/SSILLA1045;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0409;15901320000-29410792;MUEBLES Y ENSERES;N/A;S/SSILLA1048;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0426;15901320000-29410790;MUEBLES Y ENSERES;N/A;S/SSILLA1046;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0427;15901320000-29410803;MUEBLES Y ENSERES;N/A;S/SSILLA1059;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0431;15901320000-29410783;MUEBLES Y ENSERES;N/A;S/SSILLA1039;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0438;15901320000-29410788;MUEBLES Y ENSERES;N/A;S/SSILLA1044;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0440;15901320000-29410806;MUEBLES Y ENSERES;N/A;0;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0445;15901320000-29410782;MUEBLES Y ENSERES;N/A;S/SSILLA1065;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-M0557;15901320000-29410798;MUEBLES Y ENSERES;N/A;S/SSILLA1054;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-M0571;15901320000-29410812;MUEBLES Y ENSERES;N/A;S/SSILLA1068;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-M0572;15901320000-29410780;MUEBLES Y ENSERES;N/A;S/SSILLA1036;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
SILLAS PUPITRE;INT-B-EO-M0573;15901320000-29410787;MUEBLES Y ENSERES;N/A;S/SSILLA1043;N/A;BUENO;AULA 36;ING. GAVILANES JAVIER;0;0;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0483;15901320000-30002662;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4377;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0484;15901320000-30002668;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4383;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0485;15901320000-30002661;MUEBLES Y ENSERES;N/A;0;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0486;15901320000-30002645;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4360;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0487;15901320000-30002657;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4372;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0488;15901320000-30002671;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4386;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0489;15901320000-30002672;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4387;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
